,,Minutes,replicate 1 ,replicate 2 ,replicate 3
58:48:21,13387,223.1166667,0.16,0.1,0.05
58:48:22,13388,223.1333333,0.16,0.1,0.05
58:48:23,13389,223.15,0.16,0.1,0.05
58:48:24,13390,223.1666667,0.16,0.1,0.05
58:48:25,13391,223.1833333,0.16,0.1,0.05
58:48:26,13392,223.2,0.16,0.1,0.05
58:48:27,13393,223.2166667,0.16,0.1,0.05
58:48:28,13394,223.2333333,0.16,0.1,0.05
58:48:29,13395,223.25,0.16,0.1,0.05
58:48:30,13396,223.2666667,0.16,0.1,0.05
58:48:31,13397,223.2833333,0.16,0.1,0.05
58:48:32,13398,223.3,0.16,0.1,0.05
58:48:33,13399,223.3166667,0.16,0.1,0.05
58:48:34,13400,223.3333333,0.16,0.1,0.05
58:48:35,13401,223.35,0.16,0.1,0.05
58:48:36,13402,223.3666667,0.16,0.1,0.04
58:48:37,13403,223.3833333,0.16,0.1,0.05
58:48:38,13404,223.4,0.16,0.1,0.05
58:48:39,13405,223.4166667,0.16,0.1,0.04
58:48:40,13406,223.4333333,0.16,0.1,0.04
58:48:41,13407,223.45,0.16,0.1,0.05
58:48:42,13408,223.4666667,0.16,0.1,0.04
58:48:43,13409,223.4833333,0.16,0.1,0.04
58:48:44,13410,223.5,0.16,0.1,0.04
58:48:45,13411,223.5166667,0.16,0.1,0.04
58:48:46,13412,223.5333333,0.16,0.1,0.04
58:48:47,13413,223.55,0.16,0.1,0.04
58:48:48,13414,223.5666667,0.16,0.1,0.04
58:48:49,13415,223.5833333,0.16,0.1,0.04
58:48:50,13416,223.6,0.16,0.1,0.04
58:48:51,13417,223.6166667,0.16,0.1,0.04
58:48:52,13418,223.6333333,0.16,0.1,0.04
58:48:53,13419,223.65,0.16,0.1,0.04
58:48:54,13420,223.6666667,0.16,0.1,0.04
58:48:55,13421,223.6833333,0.16,0.1,0.04
58:48:56,13422,223.7,0.16,0.1,0.04
58:48:57,13423,223.7166667,0.16,0.1,0.04
58:48:58,13424,223.7333333,0.16,0.1,0.04
58:48:59,13425,223.75,0.16,0.1,0.04
58:49:00,13426,223.7666667,0.16,0.1,0.04
58:49:01,13427,223.7833333,0.16,0.1,0.04
58:49:02,13428,223.8,0.16,0.1,0.04
58:49:03,13429,223.8166667,0.16,0.1,0.04
58:49:04,13430,223.8333333,0.16,0.1,0.04
58:49:05,13431,223.85,0.16,0.1,0.04
58:49:06,13432,223.8666667,0.16,0.1,0.04
58:49:07,13433,223.8833333,0.16,0.1,0.04
58:49:08,13434,223.9,0.16,0.1,0.04
58:49:09,13435,223.9166667,0.16,0.1,0.04
58:49:10,13436,223.9333333,0.16,0.1,0.04
58:49:11,13437,223.95,0.16,0.1,0.04
58:49:12,13438,223.9666667,0.16,0.1,0.04
58:49:13,13439,223.9833333,0.16,0.1,0.04
58:49:14,13440,224,0.16,0.1,0.04
58:49:15,13441,224.0166667,0.16,0.1,0.04
58:49:16,13442,224.0333333,0.16,0.1,0.04
58:49:17,13443,224.05,0.16,0.1,0.04
58:49:18,13444,224.0666667,0.16,0.1,0.04
58:49:19,13445,224.0833333,0.16,0.1,0.04
58:49:20,13446,224.1,0.16,0.1,0.04
58:49:21,13447,224.1166667,0.16,0.1,0.04
58:49:22,13448,224.1333333,0.16,0.1,0.04
58:49:23,13449,224.15,0.16,0.1,0.04
58:49:24,13450,224.1666667,0.16,0.1,0.04
58:49:25,13451,224.1833333,0.16,0.1,0.04
58:49:26,13452,224.2,0.16,0.1,0.04
58:49:27,13453,224.2166667,0.16,0.09,0.04
58:49:28,13454,224.2333333,0.16,0.09,0.04
58:49:29,13455,224.25,0.16,0.1,0.04
58:49:30,13456,224.2666667,0.16,0.09,0.04
58:49:31,13457,224.2833333,0.16,0.09,0.04
58:49:32,13458,224.3,0.16,0.1,0.04
58:49:33,13459,224.3166667,0.16,0.09,0.04
58:49:34,13460,224.3333333,0.16,0.09,0.04
58:49:35,13461,224.35,0.16,0.09,0.04
58:49:36,13462,224.3666667,0.16,0.09,0.04
58:49:37,13463,224.3833333,0.16,0.09,0.04
58:49:38,13464,224.4,0.16,0.09,0.04
58:49:39,13465,224.4166667,0.16,0.09,0.04
58:49:40,13466,224.4333333,0.16,0.09,0.04
58:49:41,13467,224.45,0.16,0.09,0.04
58:49:42,13468,224.4666667,0.16,0.09,0.04
58:49:43,13469,224.4833333,0.16,0.09,0.04
58:49:44,13470,224.5,0.16,0.09,0.04
58:49:45,13471,224.5166667,0.16,0.09,0.04
58:49:46,13472,224.5333333,0.16,0.09,0.04
58:49:47,13473,224.55,0.16,0.09,0.04
58:49:48,13474,224.5666667,0.16,0.09,0.04
58:49:49,13475,224.5833333,0.16,0.09,0.04
58:49:50,13476,224.6,0.16,0.09,0.04
58:49:51,13477,224.6166667,0.16,0.09,0.04
58:49:52,13478,224.6333333,0.16,0.09,0.04
58:49:53,13479,224.65,0.16,0.09,0.04
58:49:54,13480,224.6666667,0.16,0.09,0.04
58:49:55,13481,224.6833333,0.16,0.09,0.04
58:49:56,13482,224.7,0.16,0.09,0.04
58:49:57,13483,224.7166667,0.16,0.09,0.04
58:49:58,13484,224.7333333,0.16,0.09,0.04
58:49:59,13485,224.75,0.16,0.09,0.04
58:50:00,13486,224.7666667,0.16,0.09,0.04
58:50:01,13487,224.7833333,0.16,0.09,0.04
58:50:02,13488,224.8,0.16,0.09,0.04
58:50:03,13489,224.8166667,0.16,0.09,0.04
58:50:04,13490,224.8333333,0.16,0.09,0.04
58:50:05,13491,224.85,0.16,0.09,0.04
58:50:06,13492,224.8666667,0.15,0.09,0.04
58:50:07,13493,224.8833333,0.16,0.09,0.04
58:50:08,13494,224.9,0.16,0.09,0.04
58:50:09,13495,224.9166667,0.15,0.09,0.04
58:50:10,13496,224.9333333,0.16,0.09,0.04
58:50:11,13497,224.95,0.16,0.09,0.04
58:50:12,13498,224.9666667,0.15,0.09,0.04
58:50:13,13499,224.9833333,0.15,0.09,0.04
58:50:14,13500,225,0.16,0.09,0.04
58:50:15,13501,225.0166667,0.16,0.09,0.03
58:50:16,13502,225.0333333,0.15,0.09,0.03
58:50:17,13503,225.05,0.15,0.09,0.03
58:50:18,13504,225.0666667,0.16,0.09,0.03
58:50:19,13505,225.0833333,0.15,0.09,0.03
58:50:20,13506,225.1,0.15,0.09,0.03
58:50:21,13507,225.1166667,0.15,0.09,0.03
58:50:22,13508,225.1333333,0.15,0.09,0.03
58:50:23,13509,225.15,0.15,0.09,0.03
58:50:24,13510,225.1666667,0.15,0.09,0.03
58:50:25,13511,225.1833333,0.15,0.09,0.03
58:50:26,13512,225.2,0.15,0.09,0.03
58:50:27,13513,225.2166667,0.15,0.09,0.03
58:50:28,13514,225.2333333,0.15,0.09,0.03
58:50:29,13515,225.25,0.15,0.09,0.03
58:50:30,13516,225.2666667,0.15,0.09,0.03
58:50:31,13517,225.2833333,0.15,0.09,0.03
58:50:32,13518,225.3,0.15,0.09,0.03
58:50:33,13519,225.3166667,0.15,0.09,0.03
58:50:34,13520,225.3333333,0.15,0.09,0.03
58:50:35,13521,225.35,0.15,0.09,0.03
58:50:36,13522,225.3666667,0.15,0.09,0.03
58:50:37,13523,225.3833333,0.15,0.09,0.03
58:50:38,13524,225.4,0.15,0.09,0.03
58:50:39,13525,225.4166667,0.15,0.09,0.03
58:50:40,13526,225.4333333,0.15,0.09,0.03
58:50:41,13527,225.45,0.15,0.09,0.03
58:50:42,13528,225.4666667,0.15,0.09,0.03
58:50:43,13529,225.4833333,0.15,0.09,0.03
58:50:44,13530,225.5,0.15,0.09,0.03
58:50:45,13531,225.5166667,0.15,0.09,0.03
58:50:46,13532,225.5333333,0.15,0.09,0.03
58:50:47,13533,225.55,0.15,0.09,0.03
58:50:48,13534,225.5666667,0.15,0.09,0.03
58:50:49,13535,225.5833333,0.15,0.09,0.03
58:50:50,13536,225.6,0.15,0.09,0.03
58:50:51,13537,225.6166667,0.15,0.09,0.03
58:50:52,13538,225.6333333,0.15,0.08,0.03
58:50:53,13539,225.65,0.15,0.09,0.03
58:50:54,13540,225.6666667,0.15,0.09,0.03
58:50:55,13541,225.6833333,0.15,0.08,0.03
58:50:56,13542,225.7,0.15,0.08,0.03
58:50:57,13543,225.7166667,0.15,0.09,0.03
58:50:58,13544,225.7333333,0.15,0.09,0.03
58:50:59,13545,225.75,0.15,0.08,0.03
58:51:00,13546,225.7666667,0.15,0.08,0.03
58:51:01,13547,225.7833333,0.15,0.08,0.03
58:51:02,13548,225.8,0.15,0.08,0.03
58:51:03,13549,225.8166667,0.15,0.08,0.03
58:51:04,13550,225.8333333,0.15,0.08,0.03
58:51:05,13551,225.85,0.15,0.08,0.03
58:51:06,13552,225.8666667,0.15,0.08,0.03
58:51:07,13553,225.8833333,0.15,0.08,0.03
58:51:08,13554,225.9,0.15,0.08,0.03
58:51:09,13555,225.9166667,0.15,0.08,0.03
58:51:10,13556,225.9333333,0.15,0.08,0.03
58:51:11,13557,225.95,0.15,0.08,0.03
58:51:12,13558,225.9666667,0.15,0.08,0.03
58:51:13,13559,225.9833333,0.15,0.08,0.03
58:51:14,13560,226,0.15,0.08,0.03
58:51:15,13561,226.0166667,0.15,0.08,0.03
58:51:16,13562,226.0333333,0.15,0.08,0.03
58:51:17,13563,226.05,0.15,0.08,0.03
58:51:18,13564,226.0666667,0.15,0.08,0.03
58:51:19,13565,226.0833333,0.15,0.08,0.03
58:51:20,13566,226.1,0.15,0.08,0.03
58:51:21,13567,226.1166667,0.15,0.08,0.03
58:51:22,13568,226.1333333,0.15,0.08,0.03
58:51:23,13569,226.15,0.15,0.08,0.03
58:51:24,13570,226.1666667,0.15,0.08,0.03
58:51:25,13571,226.1833333,0.15,0.08,0.03
58:51:26,13572,226.2,0.15,0.08,0.03
58:51:27,13573,226.2166667,0.15,0.08,0.03
58:51:28,13574,226.2333333,0.15,0.08,0.03
58:51:29,13575,226.25,0.15,0.08,0.03
58:51:30,13576,226.2666667,0.15,0.08,0.03
58:51:31,13577,226.2833333,0.15,0.08,0.03
58:51:32,13578,226.3,0.15,0.08,0.03
58:51:33,13579,226.3166667,0.15,0.08,0.03
58:51:34,13580,226.3333333,0.15,0.08,0.03
58:51:35,13581,226.35,0.15,0.08,0.03
58:51:36,13582,226.3666667,0.15,0.08,0.03
58:51:37,13583,226.3833333,0.15,0.08,0.03
58:51:38,13584,226.4,0.15,0.08,0.03
58:51:39,13585,226.4166667,0.15,0.08,0.03
58:51:40,13586,226.4333333,0.15,0.08,0.03
58:51:41,13587,226.45,0.15,0.08,0.03
58:51:42,13588,226.4666667,0.15,0.08,0.03
58:51:43,13589,226.4833333,0.15,0.08,0.03
58:51:44,13590,226.5,0.15,0.08,0.03
58:51:45,13591,226.5166667,0.15,0.08,0.03
58:51:46,13592,226.5333333,0.15,0.08,0.03
58:51:47,13593,226.55,0.15,0.08,0.03
58:51:48,13594,226.5666667,0.15,0.08,0.03
58:51:49,13595,226.5833333,0.15,0.08,0.03
58:51:50,13596,226.6,0.15,0.08,0.03
58:51:51,13597,226.6166667,0.15,0.08,0.03
58:51:52,13598,226.6333333,0.15,0.08,0.03
58:51:53,13599,226.65,0.15,0.08,0.03
58:51:54,13600,226.6666667,0.15,0.08,0.03
58:51:55,13601,226.6833333,0.15,0.08,0.03
58:51:56,13602,226.7,0.15,0.08,0.03
58:51:57,13603,226.7166667,0.15,0.08,0.03
58:51:58,13604,226.7333333,0.15,0.08,0.03
58:51:59,13605,226.75,0.15,0.08,0.03
58:52:00,13606,226.7666667,0.15,0.08,0.03
58:52:01,13607,226.7833333,0.15,0.08,0.03
58:52:02,13608,226.8,0.15,0.08,0.03
58:52:03,13609,226.8166667,0.15,0.08,0.03
58:52:04,13610,226.8333333,0.15,0.08,0.03
58:52:05,13611,226.85,0.15,0.08,0.03
58:52:06,13612,226.8666667,0.15,0.08,0.02
58:52:07,13613,226.8833333,0.15,0.08,0.02
58:52:08,13614,226.9,0.15,0.08,0.02
58:52:09,13615,226.9166667,0.15,0.08,0.03
58:52:10,13616,226.9333333,0.15,0.08,0.02
58:52:11,13617,226.95,0.15,0.08,0.02
58:52:12,13618,226.9666667,0.15,0.08,0.02
58:52:13,13619,226.9833333,0.15,0.08,0.02
58:52:14,13620,227,0.15,0.08,0.02
58:52:15,13621,227.0166667,0.15,0.08,0.02
58:52:16,13622,227.0333333,0.15,0.08,0.02
58:52:17,13623,227.05,0.15,0.08,0.02
58:52:18,13624,227.0666667,0.15,0.08,0.02
58:52:19,13625,227.0833333,0.15,0.08,0.02
58:52:20,13626,227.1,0.15,0.08,0.02
58:52:21,13627,227.1166667,0.15,0.08,0.02
58:52:22,13628,227.1333333,0.15,0.08,0.02
58:52:23,13629,227.15,0.15,0.08,0.02
58:52:24,13630,227.1666667,0.15,0.08,0.02
58:52:25,13631,227.1833333,0.15,0.08,0.02
58:52:26,13632,227.2,0.15,0.08,0.02
58:52:27,13633,227.2166667,0.15,0.08,0.02
58:52:28,13634,227.2333333,0.15,0.08,0.02
58:52:29,13635,227.25,0.15,0.08,0.02
58:52:30,13636,227.2666667,0.14,0.08,0.02
58:52:31,13637,227.2833333,0.14,0.08,0.02
58:52:32,13638,227.3,0.15,0.08,0.02
58:52:33,13639,227.3166667,0.15,0.08,0.02
58:52:34,13640,227.3333333,0.15,0.08,0.02
58:52:35,13641,227.35,0.14,0.08,0.02
58:52:36,13642,227.3666667,0.14,0.08,0.02
58:52:37,13643,227.3833333,0.15,0.08,0.02
58:52:38,13644,227.4,0.15,0.08,0.02
58:52:39,13645,227.4166667,0.15,0.08,0.02
58:52:40,13646,227.4333333,0.14,0.07,0.02
58:52:41,13647,227.45,0.14,0.08,0.02
58:52:42,13648,227.4666667,0.15,0.08,0.02
58:52:43,13649,227.4833333,0.15,0.08,0.02
58:52:44,13650,227.5,0.15,0.07,0.02
58:52:45,13651,227.5166667,0.14,0.07,0.02
58:52:46,13652,227.5333333,0.14,0.08,0.02
58:52:47,13653,227.55,0.14,0.08,0.02
58:52:48,13654,227.5666667,0.15,0.08,0.02
58:52:49,13655,227.5833333,0.15,0.07,0.02
58:52:50,13656,227.6,0.14,0.07,0.02
58:52:51,13657,227.6166667,0.14,0.07,0.02
58:52:52,13658,227.6333333,0.14,0.07,0.02
58:52:53,13659,227.65,0.14,0.07,0.02
58:52:54,13660,227.6666667,0.14,0.07,0.02
58:52:55,13661,227.6833333,0.14,0.07,0.02
58:52:56,13662,227.7,0.14,0.07,0.02
58:52:57,13663,227.7166667,0.14,0.07,0.02
58:52:58,13664,227.7333333,0.14,0.07,0.02
58:52:59,13665,227.75,0.14,0.07,0.02
58:53:00,13666,227.7666667,0.14,0.07,0.02
58:53:01,13667,227.7833333,0.14,0.07,0.02
58:53:02,13668,227.8,0.14,0.07,0.02
58:53:03,13669,227.8166667,0.14,0.07,0.02
58:53:04,13670,227.8333333,0.14,0.07,0.02
58:53:05,13671,227.85,0.14,0.07,0.02
58:53:06,13672,227.8666667,0.14,0.07,0.02
58:53:07,13673,227.8833333,0.14,0.07,0.02
58:53:08,13674,227.9,0.14,0.07,0.02
58:53:09,13675,227.9166667,0.14,0.07,0.02
58:53:10,13676,227.9333333,0.14,0.07,0.02
58:53:11,13677,227.95,0.14,0.07,0.02
58:53:12,13678,227.9666667,0.14,0.07,0.02
58:53:13,13679,227.9833333,0.14,0.07,0.02
58:53:14,13680,228,0.14,0.07,0.02
58:53:15,13681,228.0166667,0.14,0.07,0.02
58:53:16,13682,228.0333333,0.14,0.07,0.02
58:53:17,13683,228.05,0.14,0.07,0.02
58:53:18,13684,228.0666667,0.14,0.07,0.02
58:53:19,13685,228.0833333,0.14,0.07,0.02
58:53:20,13686,228.1,0.14,0.07,0.02
58:53:21,13687,228.1166667,0.14,0.07,0.02
58:53:22,13688,228.1333333,0.14,0.07,0.02
58:53:23,13689,228.15,0.14,0.07,0.02
58:53:24,13690,228.1666667,0.14,0.07,0.02
58:53:25,13691,228.1833333,0.14,0.07,0.02
58:53:26,13692,228.2,0.14,0.07,0.02
58:53:27,13693,228.2166667,0.14,0.07,0.02
58:53:28,13694,228.2333333,0.14,0.07,0.02
58:53:29,13695,228.25,0.14,0.07,0.02
58:53:30,13696,228.2666667,0.14,0.07,0.02
58:53:31,13697,228.2833333,0.14,0.07,0.02
58:53:32,13698,228.3,0.14,0.07,0.02
58:53:33,13699,228.3166667,0.14,0.07,0.02
58:53:34,13700,228.3333333,0.14,0.07,0.02
58:53:35,13701,228.35,0.14,0.07,0.02
58:53:36,13702,228.3666667,0.14,0.07,0.02
58:53:37,13703,228.3833333,0.14,0.07,0.02
58:53:38,13704,228.4,0.14,0.07,0.02
58:53:39,13705,228.4166667,0.14,0.07,0.02
58:53:40,13706,228.4333333,0.14,0.07,0.02
58:53:41,13707,228.45,0.14,0.07,0.02
58:53:42,13708,228.4666667,0.14,0.07,0.02
58:53:43,13709,228.4833333,0.14,0.07,0.02
58:53:44,13710,228.5,0.14,0.07,0.02
58:53:45,13711,228.5166667,0.14,0.07,0.02
58:53:46,13712,228.5333333,0.14,0.07,0.02
58:53:47,13713,228.55,0.14,0.07,0.02
58:53:48,13714,228.5666667,0.14,0.07,0.02
58:53:49,13715,228.5833333,0.14,0.07,0.02
58:53:50,13716,228.6,0.14,0.07,0.02
58:53:51,13717,228.6166667,0.14,0.07,0.02
58:53:52,13718,228.6333333,0.14,0.07,0.02
58:53:53,13719,228.65,0.14,0.07,0.02
58:53:54,13720,228.6666667,0.14,0.07,0.02
58:53:55,13721,228.6833333,0.14,0.07,0.02
58:53:56,13722,228.7,0.14,0.07,0.02
58:53:57,13723,228.7166667,0.14,0.07,0.02
58:53:58,13724,228.7333333,0.14,0.07,0.02
58:53:59,13725,228.75,0.14,0.07,0.02
58:54:00,13726,228.7666667,0.14,0.07,0.02
58:54:01,13727,228.7833333,0.14,0.07,0.02
58:54:02,13728,228.8,0.14,0.07,0.02
58:54:03,13729,228.8166667,0.14,0.07,0.02
58:54:04,13730,228.8333333,0.14,0.07,0.02
58:54:05,13731,228.85,0.14,0.07,0.02
58:54:06,13732,228.8666667,0.14,0.07,0.02
58:54:07,13733,228.8833333,0.14,0.07,0.02
58:54:08,13734,228.9,0.14,0.07,0.02
58:54:09,13735,228.9166667,0.14,0.07,0.02
58:54:10,13736,228.9333333,0.14,0.07,0.02
58:54:11,13737,228.95,0.14,0.07,0.02
58:54:12,13738,228.9666667,0.14,0.07,0.02
58:54:13,13739,228.9833333,0.14,0.07,0.02
58:54:14,13740,229,0.14,0.07,0.02
58:54:15,13741,229.0166667,0.14,0.07,0.02
58:54:16,13742,229.0333333,0.14,0.07,0.02
58:54:17,13743,229.05,0.14,0.07,0.02
58:54:18,13744,229.0666667,0.14,0.07,0.02
58:54:19,13745,229.0833333,0.14,0.07,0.02
58:54:20,13746,229.1,0.14,0.07,0.02
58:54:21,13747,229.1166667,0.14,0.07,0.02
58:54:22,13748,229.1333333,0.14,0.07,0.02
58:54:23,13749,229.15,0.14,0.07,0.02
58:54:24,13750,229.1666667,0.14,0.07,0.02
58:54:25,13751,229.1833333,0.14,0.07,0.02
58:54:26,13752,229.2,0.14,0.07,0.02
58:54:27,13753,229.2166667,0.14,0.07,0.02
58:54:28,13754,229.2333333,0.14,0.07,0.02
58:54:29,13755,229.25,0.14,0.07,0.02
58:54:30,13756,229.2666667,0.14,0.07,0.02
58:54:31,13757,229.2833333,0.14,0.07,0.02
58:54:32,13758,229.3,0.14,0.07,0.02
58:54:33,13759,229.3166667,0.14,0.07,0.02
58:54:34,13760,229.3333333,0.14,0.07,0.02
58:54:35,13761,229.35,0.14,0.07,0.02
58:54:36,13762,229.3666667,0.14,0.06,0.02
58:54:37,13763,229.3833333,0.14,0.06,0.01
58:54:38,13764,229.4,0.14,0.06,0.01
58:54:39,13765,229.4166667,0.14,0.07,0.02
58:54:40,13766,229.4333333,0.14,0.07,0.01
58:54:41,13767,229.45,0.14,0.07,0.01
58:54:42,13768,229.4666667,0.14,0.06,0.01
58:54:43,13769,229.4833333,0.14,0.06,0.01
58:54:44,13770,229.5,0.14,0.06,0.01
58:54:45,13771,229.5166667,0.14,0.06,0.01
58:54:46,13772,229.5333333,0.14,0.06,0.01
58:54:47,13773,229.55,0.14,0.07,0.01
58:54:48,13774,229.5666667,0.14,0.06,0.01
58:54:49,13775,229.5833333,0.14,0.06,0.01
58:54:50,13776,229.6,0.14,0.06,0.01
58:54:51,13777,229.6166667,0.14,0.06,0.01
58:54:52,13778,229.6333333,0.14,0.06,0.01
58:54:53,13779,229.65,0.14,0.06,0.01
58:54:54,13780,229.6666667,0.14,0.06,0.01
58:54:55,13781,229.6833333,0.14,0.06,0.01
58:54:56,13782,229.7,0.14,0.06,0.01
58:54:57,13783,229.7166667,0.14,0.06,0.01
58:54:58,13784,229.7333333,0.14,0.06,0.01
58:54:59,13785,229.75,0.14,0.06,0.01
58:55:00,13786,229.7666667,0.14,0.06,0.01
58:55:01,13787,229.7833333,0.14,0.06,0.01
58:55:02,13788,229.8,0.14,0.06,0.01
58:55:03,13789,229.8166667,0.14,0.06,0.01
58:55:04,13790,229.8333333,0.14,0.06,0.01
58:55:05,13791,229.85,0.14,0.06,0.01
58:55:06,13792,229.8666667,0.14,0.06,0.01
58:55:07,13793,229.8833333,0.14,0.06,0.01
58:55:08,13794,229.9,0.14,0.06,0.01
58:55:09,13795,229.9166667,0.14,0.06,0.01
58:55:10,13796,229.9333333,0.14,0.06,0.01
58:55:11,13797,229.95,0.14,0.06,0.01
58:55:12,13798,229.9666667,0.14,0.06,0.01
58:55:13,13799,229.9833333,0.14,0.06,0.01
58:55:14,13800,230,0.14,0.06,0.01
58:55:15,13801,230.0166667,0.14,0.06,0.01
58:55:16,13802,230.0333333,0.14,0.06,0.01
58:55:17,13803,230.05,0.14,0.06,0.01
58:55:18,13804,230.0666667,0.14,0.06,0.01
58:55:19,13805,230.0833333,0.14,0.06,0.01
58:55:20,13806,230.1,0.14,0.06,0.01
58:55:21,13807,230.1166667,0.14,0.06,0.01
58:55:22,13808,230.1333333,0.14,0.06,0.01
58:55:23,13809,230.15,0.13,0.06,0.01
58:55:24,13810,230.1666667,0.13,0.06,0.01
58:55:25,13811,230.1833333,0.13,0.06,0.01
58:55:26,13812,230.2,0.14,0.06,0.01
58:55:27,13813,230.2166667,0.14,0.06,0.01
58:55:28,13814,230.2333333,0.14,0.06,0.01
58:55:29,13815,230.25,0.14,0.06,0.01
58:55:30,13816,230.2666667,0.13,0.06,0.01
58:55:31,13817,230.2833333,0.13,0.06,0.01
58:55:32,13818,230.3,0.13,0.06,0.01
58:55:33,13819,230.3166667,0.13,0.06,0.01
58:55:34,13820,230.3333333,0.14,0.06,0.01
58:55:35,13821,230.35,0.13,0.06,0.01
58:55:36,13822,230.3666667,0.13,0.06,0.01
58:55:37,13823,230.3833333,0.14,0.06,0.01
58:55:38,13824,230.4,0.13,0.06,0.01
58:55:39,13825,230.4166667,0.13,0.06,0.01
58:55:40,13826,230.4333333,0.13,0.06,0.01
58:55:41,13827,230.45,0.13,0.06,0.01
58:55:42,13828,230.4666667,0.13,0.06,0.01
58:55:43,13829,230.4833333,0.13,0.06,0.01
58:55:44,13830,230.5,0.13,0.06,0.01
58:55:45,13831,230.5166667,0.13,0.06,0.01
58:55:46,13832,230.5333333,0.13,0.06,0.01
58:55:47,13833,230.55,0.13,0.06,0.01
58:55:48,13834,230.5666667,0.13,0.06,0.01
58:55:49,13835,230.5833333,0.13,0.06,0.01
58:55:50,13836,230.6,0.13,0.06,0.01
58:55:51,13837,230.6166667,0.13,0.06,0.01
58:55:52,13838,230.6333333,0.13,0.06,0.01
58:55:53,13839,230.65,0.13,0.06,0.01
58:55:54,13840,230.6666667,0.13,0.06,0.01
58:55:55,13841,230.6833333,0.13,0.06,0.01
58:55:56,13842,230.7,0.13,0.06,0.01
58:55:57,13843,230.7166667,0.13,0.06,0.01
58:55:58,13844,230.7333333,0.13,0.06,0.01
58:55:59,13845,230.75,0.13,0.06,0.01
58:56:00,13846,230.7666667,0.13,0.06,0.01
58:56:01,13847,230.7833333,0.13,0.06,0.01
58:56:02,13848,230.8,0.13,0.06,0.01
58:56:03,13849,230.8166667,0.13,0.06,0.01
58:56:04,13850,230.8333333,0.13,0.06,0.01
58:56:05,13851,230.85,0.13,0.06,0.01
58:56:06,13852,230.8666667,0.13,0.06,0.01
58:56:07,13853,230.8833333,0.13,0.06,0.01
58:56:08,13854,230.9,0.13,0.06,0.01
58:56:09,13855,230.9166667,0.13,0.06,0.01
58:56:10,13856,230.9333333,0.13,0.06,0.01
58:56:11,13857,230.95,0.13,0.06,0.01
58:56:12,13858,230.9666667,0.13,0.06,0.01
58:56:13,13859,230.9833333,0.13,0.06,0.01
58:56:14,13860,231,0.13,0.06,0.01
58:56:15,13861,231.0166667,0.13,0.06,0.01
58:56:16,13862,231.0333333,0.13,0.06,0.01
58:56:17,13863,231.05,0.13,0.06,0.01
58:56:18,13864,231.0666667,0.13,0.06,0.01
58:56:19,13865,231.0833333,0.13,0.06,0.01
58:56:20,13866,231.1,0.13,0.06,0.01
58:56:21,13867,231.1166667,0.13,0.06,0.01
58:56:22,13868,231.1333333,0.13,0.06,0.01
58:56:23,13869,231.15,0.13,0.06,0.01
58:56:24,13870,231.1666667,0.13,0.06,0.01
58:56:25,13871,231.1833333,0.13,0.06,0.01
58:56:26,13872,231.2,0.13,0.06,0.01
58:56:27,13873,231.2166667,0.13,0.06,0.01
58:56:28,13874,231.2333333,0.13,0.06,0.01
58:56:29,13875,231.25,0.13,0.06,0.01
58:56:30,13876,231.2666667,0.13,0.06,0.01
58:56:31,13877,231.2833333,0.13,0.06,0.01
58:56:32,13878,231.3,0.13,0.06,0.01
58:56:33,13879,231.3166667,0.13,0.06,0.01
58:56:34,13880,231.3333333,0.13,0.06,0.01
58:56:35,13881,231.35,0.13,0.05,0.01
58:56:36,13882,231.3666667,0.13,0.05,0.01
58:56:37,13883,231.3833333,0.13,0.06,0.01
58:56:38,13884,231.4,0.13,0.06,0.01
58:56:39,13885,231.4166667,0.13,0.06,0.01
58:56:40,13886,231.4333333,0.13,0.06,0.01
58:56:41,13887,231.45,0.13,0.06,0.01
58:56:42,13888,231.4666667,0.13,0.05,0.01
58:56:43,13889,231.4833333,0.13,0.05,0.01
58:56:44,13890,231.5,0.13,0.05,0.01
58:56:45,13891,231.5166667,0.13,0.05,0.01
58:56:46,13892,231.5333333,0.13,0.05,0.01
58:56:47,13893,231.55,0.13,0.06,0.01
58:56:48,13894,231.5666667,0.13,0.05,0.01
58:56:49,13895,231.5833333,0.13,0.05,0.01
58:56:50,13896,231.6,0.13,0.05,0.01
58:56:51,13897,231.6166667,0.13,0.05,0.01
58:56:52,13898,231.6333333,0.13,0.05,0.01
58:56:53,13899,231.65,0.13,0.05,0.01
58:56:54,13900,231.6666667,0.13,0.05,0.01
58:56:55,13901,231.6833333,0.13,0.05,0.01
58:56:56,13902,231.7,0.13,0.05,0.01
58:56:57,13903,231.7166667,0.13,0.05,0.01
58:56:58,13904,231.7333333,0.13,0.05,0.01
58:56:59,13905,231.75,0.13,0.05,0.01
58:57:00,13906,231.7666667,0.13,0.05,0.01
58:57:01,13907,231.7833333,0.13,0.05,0.01
58:57:02,13908,231.8,0.13,0.05,0.01
58:57:03,13909,231.8166667,0.13,0.05,0.01
58:57:04,13910,231.8333333,0.13,0.05,0.01
58:57:05,13911,231.85,0.13,0.05,0.01
58:57:06,13912,231.8666667,0.13,0.05,0.01
58:57:07,13913,231.8833333,0.13,0.05,0.01
58:57:08,13914,231.9,0.13,0.05,0.01
58:57:09,13915,231.9166667,0.13,0.05,0.01
58:57:10,13916,231.9333333,0.13,0.05,0.01
58:57:11,13917,231.95,0.13,0.05,0.01
